BrandName,ModelGroup,ModelDescription,kModelMasterID,ModelNum,MFGModelNum,Summed_Sales,PartMFG,kInventoryID,kManufactureID,PartNum,Description,LongDescription,PartType,MIN_ImageOrder,Has_Image,SubbedPartNumbers,competitornumbers,reqManufactureID,reqMfgModelNum
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,12579101,4,131724301,Dryer Drum Bearing Bracket,This drum bearing bracket is for dryers. Drum bearing bracket holds and supports the drum bearing,Bearing,1.0,1,"08015463,131724300,3204251,3281023,5303281023,8015463,PS1024421,EAP1024421,FIX1024421,FRG1024421,PS414329,EAP414329,FIX414329,FRG414329,PS418632,EAP418632,FIX418632,FRG418632,PS446414,EAP446414,FIX446414,FRG446414,PS447978,EAP447978,FIX447978,FRG447978,PS459768,EAP459768,FIX459768,FRG459768,PS500379,EAP500379,FIX500379,FRG500379,PS500380,EAP500380,FIX500380,FRG500380,PS502001,EAP502001,FIX502001,FRG502001,PS504011,EAP504011,FIX504011,FRG504011,PS504058,EAP504058,FIX504058,FRG504058,PS504059,EAP504059,FIX504059,FRG504059,PS616112,EAP616112,FIX616112,FRG616112,PS865686,EAP865686,FIX865686,FRG865686,Q000094707,Q000094708,Q000630226,Q630226,Q94708,WQ630226,WQ94707,WQ94708,","PS12579101,EAP12579101,FIX12579101,,FRG12579101,AP6337356",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,438990,4,316114600         ,Oven Thermostat,This part establishes and maintains the internal temperature of the oven cavity.,Thermostat,,0,"5303210266,PS456410,EAP456410,FIX456410,FRG456410,","PS438990,EAP438990,FIX438990,,FRG438990,AP2125858",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,439674,4,316203400         ,SUPPORT,,Hardware,1.0,1,"08067793,3014225,3051373,316075300,8067793,PS1024813,EAP1024813,FIX1024813,FRG1024813,PS415706,EAP415706,FIX415706,FRG415706,PS432556,EAP432556,FIX432556,FRG432556,PS434322,EAP434322,FIX434322,FRG434322,PS438020,EAP438020,FIX438020,FRG438020,","PS439674,EAP439674,FIX439674,,FRG439674,AP2126398",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,456411,4,5303210270        ,LIGHT/LAMP,,,,0,,"PS456411,EAP456411,FIX456411,,FRG456411,AP2139173",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,464090,4,5303304506        ,Surface Knob - Black,,Knob,,0,"5303210271,5303212781,5303271751,5303301494,PS456412,EAP456412,FIX456412,FRG456412,PS457489,EAP457489,FIX457489,FRG457489,PS458413,EAP458413,FIX458413,FRG458413,PS463368,EAP463368,FIX463368,FRG463368,","PS464090,EAP464090,FIX464090,,FRG464090,AP2592113",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,415774,4,08067961          ,FASTENER,,,,0,"08010554,08037677,241T017P222,3012316,5308037677,8010554,8037677,952866-00/2,PS1536676,EAP1536676,FIX1536676,FRG1536676,PS612201,EAP612201,FIX612201,FRG612201,PS612431,EAP612431,FIX612431,FRG612431,PS612782,EAP612782,FIX612782,FRG612782,PS620540,EAP620540,FIX620540,FRG620540,PS628009,EAP628009,FIX628009,FRG628009,PS628016,EAP628016,FIX628016,FRG628016,PS629433,EAP629433,FIX629433,FRG629433,PS727057,EAP727057,FIX727057,FRG727057,Q000198507,","PS415774,EAP415774,FIX415774,,FRG415774,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,438620,4,316099906         ,DISCONTINUED,,,,0,"316081004,316081034,316099900,3200789,3205623,5303208400,5303208422,5303211801,5303211805,5303269518,5303307098,PS438123,EAP438123,FIX438123,FRG438123,PS438141,EAP438141,FIX438141,FRG438141,PS438614,EAP438614,FIX438614,FRG438614,PS445053,EAP445053,FIX445053,FRG445053,PS447127,EAP447127,FIX447127,FRG447127,PS455492,EAP455492,FIX455492,FRG455492,PS455503,EAP455503,FIX455503,FRG455503,PS457147,EAP457147,FIX457147,FRG457147,PS457151,EAP457151,FIX457151,FRG457151,PS457654,EAP457654,FIX457654,FRG457654,PS464952,EAP464952,FIX464952,FRG464952,","PS438620,EAP438620,FIX438620,,FRG438620,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,453405,4,5303013568        ,PAN-BROILER,,,,0,"08010605,08014489,08016612,3013568,3091488,5303207017,539T010F01-86,539T010F01-87,539T010F01-89,539T010F01CB,8010605,8014489,8016612,PS412805,EAP412805,FIX412805,FRG412805,PS413914,EAP413914,FIX413914,FRG413914,PS414816,EAP414816,FIX414816,FRG414816,PS432511,EAP432511,FIX432511,FRG432511,PS434890,EAP434890,FIX434890,FRG434890,PS454971,EAP454971,FIX454971,FRG454971,PS475477,EAP475477,FIX475477,FRG475477,PS475478,EAP475478,FIX475478,FRG475478,PS475479,EAP475479,FIX475479,FRG475479,PS475480,EAP475480,FIX475480,FRG475480,PS501410,EAP501410,FIX501410,FRG501410,PS501416,EAP501416,FIX501416,FRG501416,PS501546,EAP501546,FIX501546,FRG501546,PS620390,EAP620390,FIX620390,FRG620390,PS620469,EAP620469,FIX620469,FRG620469,PS623413,EAP623413,FIX623413,FRG623413,Q000279757,Q000279946,Q000318002,","PS453405,EAP453405,FIX453405,,FRG453405,AP2136360",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,471605,4,5304409888        ,Main Terminal Block Kit,Terminal blocks (also called terminal boards or strips) provide a convenient means of connecting individual electrical wires. ,Wire Plug or Connector,1.0,1,"05426990,05429173,06563359,08001566,08003145,08010480,08010581,08011432,3007930,3051022,3051098,3051560,3051607,3051695,316056000,3161116,355T586S01,5300134264,5303051098,5303161116,5303310518,5303935061,5306563359,5426990,5429173,6563359,709L003P01,709T021P01,709T021P02,709T031P01,75303935061,75304409888,7642,8001566,8003145,8010480,8010581,8011432,85-224-5,A1505239,AE042022,AP042022,F000073334,F073334-000,F073334000,F10-2002,F73334,FL00073334,G54425,G55268,K1025649,K1035600,K1036288,K1189189,K1189558,K1189588,P042022,PS1022972,EAP1022972,FIX1022972,FRG1022972,PS1022978,EAP1022978,FIX1022978,FRG1022978,PS1024137,EAP1024137,FIX1024137,FRG1024137,PS1024196,EAP1024196,FIX1024196,FRG1024196,PS17135870,EAP17135870,FIX17135870,FRG17135870,PS2336832,EAP2336832,FIX2336832,FRG2336832,PS2336842,EAP2336842,FIX2336842,FRG2336842,PS409396,EAP409396,FIX409396,FRG409396,PS409404,EAP409404,FIX409404,FRG409404,PS409618,EAP409618,FIX409618,FRG409618,PS410762,EAP410762,FIX410762,FRG410762,PS411260,EAP411260,FIX411260,FRG411260,PS412764,EAP412764,FIX412764,FRG412764,PS412797,EAP412797,FIX412797,FRG412797,PS413064,EAP413064,FIX413064,FRG413064,PS432304,EAP432304,FIX432304,FRG432304,PS434148,EAP434148,FIX434148,FRG434148,PS434189,EAP434189,FIX434189,FRG434189,PS434413,EAP434413,FIX434413,FRG434413,PS434445,EAP434445,FIX434445,FRG434445,PS434491,EAP434491,FIX434491,FRG434491,PS437720,EAP437720,FIX437720,FRG437720,PS438936,EAP438936,FIX438936,FRG438936,PS448483,EAP448483,FIX448483,FRG448483,PS450244,EAP450244,FIX450244,FRG450244,PS453935,EAP453935,FIX453935,FRG453935,PS454129,EAP454129,FIX454129,FRG454129,PS466046,EAP466046,FIX466046,FRG466046,PS470126,EAP470126,FIX470126,FRG470126,PS473082,EAP473082,FIX473082,FRG473082,PS478654,EAP478654,FIX478654,FRG478654,PS478665,EAP478665,FIX478665,FRG478665,PS478666,EAP478666,FIX478666,FRG478666,PS478672,EAP478672,FIX478672,FRG478672,PS479018,EAP479018,FIX479018,FRG479018,PS479431,EAP479431,FIX479431,FRG479431,PS480645,EAP480645,FIX480645,FRG480645,PS480913,EAP480913,FIX480913,FRG480913,PS481068,EAP481068,FIX481068,FRG481068,PS483097,EAP483097,FIX483097,FRG483097,PS483855,EAP483855,FIX483855,FRG483855,PS483856,EAP483856,FIX483856,FRG483856,PS484104,EAP484104,FIX484104,FRG484104,PS486898,EAP486898,FIX486898,FRG486898,PS487654,EAP487654,FIX487654,FRG487654,PS494750,EAP494750,FIX494750,FRG494750,PS494786,EAP494786,FIX494786,FRG494786,PS495672,EAP495672,FIX495672,FRG495672,PS495687,EAP495687,FIX495687,FRG495687,PS495689,EAP495689,FIX495689,FRG495689,PS496563,EAP496563,FIX496563,FRG496563,PS496564,EAP496564,FIX496564,FRG496564,PS496565,EAP496565,FIX496565,FRG496565,PS499226,EAP499226,FIX499226,FRG499226,PS499810,EAP499810,FIX499810,FRG499810,PS499811,EAP499811,FIX499811,FRG499811,PS500191,EAP500191,FIX500191,FRG500191,PS500234,EAP500234,FIX500234,FRG500234,PS500631,EAP500631,FIX500631,FRG500631,PS503686,EAP503686,FIX503686,FRG503686,PS504033,EAP504033,FIX504033,FRG504033,PS613336,EAP613336,FIX613336,FRG613336,PS614374,EAP614374,FIX614374,FRG614374,PS620078,EAP620078,FIX620078,FRG620078,PS624691,EAP624691,FIX624691,FRG624691,PS840441,EAP840441,FIX840441,FRG840441,Q000007541,Q000007548,Q000061341,Q000066783,Q000134264,Q134264,WQ134264,WQ66783,","PS471605,EAP471605,FIX471605,,FRG471605,AP2584987",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,448044,4,3281107           ,WASHER,,,,0,"08000538,08001872,08011794,8000538,8001872,8011794,PS1023479,EAP1023479,FIX1023479,FRG1023479,PS1024226,EAP1024226,FIX1024226,FRG1024226,PS410502,EAP410502,FIX410502,FRG410502,PS410890,EAP410890,FIX410890,FRG410890,PS413201,EAP413201,FIX413201,FRG413201,PS501656,EAP501656,FIX501656,FRG501656,PS503846,EAP503846,FIX503846,FRG503846,PS619515,EAP619515,FIX619515,FRG619515,Q000500411,WQ500411,","PS448044,EAP448044,FIX448044,,FRG448044,AP2133393",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,457834,4,5303269964        ,BODY,,,,0,,"PS457834,EAP457834,FIX457834,,FRG457834,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,415670,4,08067746          ,BRACKET,,Bracket or Flange,,0,"072T844F01-08,08067932,3011558,3051238,3131286,8067932,PS1024851,EAP1024851,FIX1024851,FRG1024851,PS410031,EAP410031,FIX410031,FRG410031,PS415751,EAP415751,FIX415751,FRG415751,PS432371,EAP432371,FIX432371,FRG432371,PS434264,EAP434264,FIX434264,FRG434264,PS435845,EAP435845,FIX435845,FRG435845,","PS415670,EAP415670,FIX415670,,FRG415670,AP4591337",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,432549,4,3014099           ,SPACER,Sold individually. ,Hardware,1.0,1,"08067792,3051736,665T188P02,8067792,PS1024812,EAP1024812,FIX1024812,FRG1024812,PS415705,EAP415705,FIX415705,FRG415705,PS434520,EAP434520,FIX434520,FRG434520,PS478299,EAP478299,FIX478299,FRG478299,","PS432549,EAP432549,FIX432549,,FRG432549,AP4617343",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,446187,4,3203405           ,COVER-ACCESS,,,,0,"08067756,3011914,3051252,3051369,3051501,5303289855,8067756,PS1024791,EAP1024791,FIX1024791,FRG1024791,PS415679,EAP415679,FIX415679,FRG415679,PS432414,EAP432414,FIX432414,FRG432414,PS434270,EAP434270,FIX434270,FRG434270,PS434319,EAP434319,FIX434319,FRG434319,PS434376,EAP434376,FIX434376,FRG434376,PS461372,EAP461372,FIX461372,FRG461372,","PS446187,EAP446187,FIX446187,,FRG446187,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,446236,4,3203550           ,PLUG,,Cap or Lid,,0,"73203550,PS2336743,EAP2336743,FIX2336743,FRG2336743,","PS446236,EAP446236,FIX446236,,FRG446236,AP2131164",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,471605,4,5304409888        ,Main Terminal Block Kit,Terminal blocks (also called terminal boards or strips) provide a convenient means of connecting individual electrical wires. ,Wire Plug or Connector,1.0,1,"05426990,05429173,06563359,08001566,08003145,08010480,08010581,08011432,3007930,3051022,3051098,3051560,3051607,3051695,316056000,3161116,355T586S01,5300134264,5303051098,5303161116,5303310518,5303935061,5306563359,5426990,5429173,6563359,709L003P01,709T021P01,709T021P02,709T031P01,75303935061,75304409888,7642,8001566,8003145,8010480,8010581,8011432,85-224-5,A1505239,AE042022,AP042022,F000073334,F073334-000,F073334000,F10-2002,F73334,FL00073334,G54425,G55268,K1025649,K1035600,K1036288,K1189189,K1189558,K1189588,P042022,PS1022972,EAP1022972,FIX1022972,FRG1022972,PS1022978,EAP1022978,FIX1022978,FRG1022978,PS1024137,EAP1024137,FIX1024137,FRG1024137,PS1024196,EAP1024196,FIX1024196,FRG1024196,PS17135870,EAP17135870,FIX17135870,FRG17135870,PS2336832,EAP2336832,FIX2336832,FRG2336832,PS2336842,EAP2336842,FIX2336842,FRG2336842,PS409396,EAP409396,FIX409396,FRG409396,PS409404,EAP409404,FIX409404,FRG409404,PS409618,EAP409618,FIX409618,FRG409618,PS410762,EAP410762,FIX410762,FRG410762,PS411260,EAP411260,FIX411260,FRG411260,PS412764,EAP412764,FIX412764,FRG412764,PS412797,EAP412797,FIX412797,FRG412797,PS413064,EAP413064,FIX413064,FRG413064,PS432304,EAP432304,FIX432304,FRG432304,PS434148,EAP434148,FIX434148,FRG434148,PS434189,EAP434189,FIX434189,FRG434189,PS434413,EAP434413,FIX434413,FRG434413,PS434445,EAP434445,FIX434445,FRG434445,PS434491,EAP434491,FIX434491,FRG434491,PS437720,EAP437720,FIX437720,FRG437720,PS438936,EAP438936,FIX438936,FRG438936,PS448483,EAP448483,FIX448483,FRG448483,PS450244,EAP450244,FIX450244,FRG450244,PS453935,EAP453935,FIX453935,FRG453935,PS454129,EAP454129,FIX454129,FRG454129,PS466046,EAP466046,FIX466046,FRG466046,PS470126,EAP470126,FIX470126,FRG470126,PS473082,EAP473082,FIX473082,FRG473082,PS478654,EAP478654,FIX478654,FRG478654,PS478665,EAP478665,FIX478665,FRG478665,PS478666,EAP478666,FIX478666,FRG478666,PS478672,EAP478672,FIX478672,FRG478672,PS479018,EAP479018,FIX479018,FRG479018,PS479431,EAP479431,FIX479431,FRG479431,PS480645,EAP480645,FIX480645,FRG480645,PS480913,EAP480913,FIX480913,FRG480913,PS481068,EAP481068,FIX481068,FRG481068,PS483097,EAP483097,FIX483097,FRG483097,PS483855,EAP483855,FIX483855,FRG483855,PS483856,EAP483856,FIX483856,FRG483856,PS484104,EAP484104,FIX484104,FRG484104,PS486898,EAP486898,FIX486898,FRG486898,PS487654,EAP487654,FIX487654,FRG487654,PS494750,EAP494750,FIX494750,FRG494750,PS494786,EAP494786,FIX494786,FRG494786,PS495672,EAP495672,FIX495672,FRG495672,PS495687,EAP495687,FIX495687,FRG495687,PS495689,EAP495689,FIX495689,FRG495689,PS496563,EAP496563,FIX496563,FRG496563,PS496564,EAP496564,FIX496564,FRG496564,PS496565,EAP496565,FIX496565,FRG496565,PS499226,EAP499226,FIX499226,FRG499226,PS499810,EAP499810,FIX499810,FRG499810,PS499811,EAP499811,FIX499811,FRG499811,PS500191,EAP500191,FIX500191,FRG500191,PS500234,EAP500234,FIX500234,FRG500234,PS500631,EAP500631,FIX500631,FRG500631,PS503686,EAP503686,FIX503686,FRG503686,PS504033,EAP504033,FIX504033,FRG504033,PS613336,EAP613336,FIX613336,FRG613336,PS614374,EAP614374,FIX614374,FRG614374,PS620078,EAP620078,FIX620078,FRG620078,PS624691,EAP624691,FIX624691,FRG624691,PS840441,EAP840441,FIX840441,FRG840441,Q000007541,Q000007548,Q000061341,Q000066783,Q000134264,Q134264,WQ134264,WQ66783,","PS471605,EAP471605,FIX471605,,FRG471605,AP2584987",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,434247,4,3051198           ,"PANEL-BACKGUARD, ALMOND-F/.6112890                                                                                                                    ",,,,0,"3131457,3131549,PS435931,EAP435931,FIX435931,FRG435931,PS435961,EAP435961,FIX435961,FRG435961,","PS434247,EAP434247,FIX434247,,FRG434247,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,454402,4,5303202011        ,Oven Door Seal with Clips,,Seal or Gasket,1.0,1,"3051225,3202011,647T086P02,PS434259,EAP434259,FIX434259,FRG434259,PS445584,EAP445584,FIX445584,FRG445584,PS478176,EAP478176,FIX478176,FRG478176,","PS454402,EAP454402,FIX454402,,FRG454402,AP2137330",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,455906,4,5303209317        ,SHIELD-INSULATION,,,,0,"3051233,PS434261,EAP434261,FIX434261,FRG434261,","PS455906,EAP455906,FIX455906,,FRG455906,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,470076,4,5303934084        ,HANDLE-DOOR,,,1.0,1,"296T121P01,3131345,3200887,PS431500,EAP431500,FIX431500,FRG431500,PS435881,EAP435881,FIX435881,FRG435881,PS445091,EAP445091,FIX445091,FRG445091,","PS470076,EAP470076,FIX470076,,FRG470076,AP2150390",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,417148,4,131205400         ,Bracket Screw,Sold individually. ,Hardware,1.0,1,"08002884,3281033,5303281033,8002884,PS1023654,EAP1023654,FIX1023654,FRG1023654,PS411162,EAP411162,FIX411162,FRG411162,PS447987,EAP447987,FIX447987,FRG447987,PS459770,EAP459770,FIX459770,FRG459770,PS501608,EAP501608,FIX501608,FRG501608,PS503818,EAP503818,FIX503818,FRG503818,Q000435046,WQ435046,","PS417148,EAP417148,FIX417148,,FRG417148,AP2106297",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,474188,4,5308015399        ,Safety Thermostat - L180-40F,,Thermostat,1.0,1,"08015399,8015399,PS414297,EAP414297,FIX414297,FRG414297,PS503933,EAP503933,FIX503933,FRG503933,PS632610,EAP632610,FIX632610,FRG632610,WQ602993,","PS474188,EAP474188,FIX474188,,FRG474188,AP2152884",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,627274,4,131793201         ,COVER PLATE ASMY,,,,0,"08015170,3281018,5303211429,8015170,PS1022654,EAP1022654,FIX1022654,FRG1022654,PS414148,EAP414148,FIX414148,FRG414148,PS447973,EAP447973,FIX447973,FRG447973,PS457005,EAP457005,FIX457005,FRG457005,PS500386,EAP500386,FIX500386,FRG500386,PS504064,EAP504064,FIX504064,FRG504064,Q000094811,WQ94811,","PS627274,EAP627274,FIX627274,,FRG627274,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,437908,4,316066900         ,ROD,,,1.0,1,"08010428,3013818,5303271609,618T038P03,618T038P04,618T038P05,8010428,PS412736,EAP412736,FIX412736,FRG412736,PS432524,EAP432524,FIX432524,FRG432524,PS458372,EAP458372,FIX458372,FRG458372,PS477966,EAP477966,FIX477966,FRG477966,PS477967,EAP477967,FIX477967,FRG477967,PS477968,EAP477968,FIX477968,FRG477968,PS620343,EAP620343,FIX620343,FRG620343,","PS437908,EAP437908,FIX437908,,FRG437908,AP2124947",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,434328,4,3051387           ,COVER-REAR WALL,,,,0,,"PS434328,EAP434328,FIX434328,,FRG434328,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,437290,4,316029412         ,PANEL,,Panel,,0,"021T055F02-18,08067728,3011463,3131335,3131567,316029401,316029405,316029410,3203082,3203404,8067728,PS1024779,EAP1024779,FIX1024779,FRG1024779,PS409261,EAP409261,FIX409261,FRG409261,PS415660,EAP415660,FIX415660,FRG415660,PS432361,EAP432361,FIX432361,FRG432361,PS435878,EAP435878,FIX435878,FRG435878,PS435966,EAP435966,FIX435966,FRG435966,PS437286,EAP437286,FIX437286,FRG437286,PS437287,EAP437287,FIX437287,FRG437287,PS437289,EAP437289,FIX437289,FRG437289,PS446086,EAP446086,FIX446086,FRG446086,PS446186,EAP446186,FIX446186,FRG446186,","PS437290,EAP437290,FIX437290,,FRG437290,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,437923,4,316067902         ,Oven Rack,Sold individually.,Rack,1.0,1,"08067982,3051220,3051221,3131973,316067901,316069800,316083800,316216000,5303131973,5303281625,5303300147,591T076P03,591T076P04,8067982,PS1024880,EAP1024880,FIX1024880,FRG1024880,PS415792,EAP415792,FIX415792,FRG415792,PS434254,EAP434254,FIX434254,FRG434254,PS434255,EAP434255,FIX434255,FRG434255,PS436125,EAP436125,FIX436125,FRG436125,PS437922,EAP437922,FIX437922,FRG437922,PS437929,EAP437929,FIX437929,FRG437929,PS438247,EAP438247,FIX438247,FRG438247,PS454122,EAP454122,FIX454122,FRG454122,PS459907,EAP459907,FIX459907,FRG459907,PS462928,EAP462928,FIX462928,FRG462928,PS475663,EAP475663,FIX475663,FRG475663,PS475664,EAP475664,FIX475664,FRG475664,PS820180,EAP820180,FIX820180,FRG820180,","PS437923,EAP437923,FIX437923,,FRG437923,AP2124960",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,438623,4,316099909         ,DISCONTINUED,,,,0,"316081007,316081031,316081037,316099905,3200793,3205621,5303208404,5303211804,5303269545,PS438126,EAP438126,FIX438126,FRG438126,PS438138,EAP438138,FIX438138,FRG438138,PS438144,EAP438144,FIX438144,FRG438144,PS438619,EAP438619,FIX438619,FRG438619,PS445056,EAP445056,FIX445056,FRG445056,PS447125,EAP447125,FIX447125,FRG447125,PS455496,EAP455496,FIX455496,FRG455496,PS457150,EAP457150,FIX457150,FRG457150,PS457678,EAP457678,FIX457678,FRG457678,","PS438623,EAP438623,FIX438623,,FRG438623,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,457462,4,5303212740        ,SCREW,,,,0,,"PS457462,EAP457462,FIX457462,,FRG457462,",0,0
Gibson,Range,Range,73,CEC1M1WXC                     ,,17059,Frigidaire,460519,4,5303284616        ,Thermostat Bulb Clip,,Hardware,1.0,1,"08011667,08012793,14500290001,145L001P01,145T025P01,25126,3011805,318144700,5303011805,5560,8011667,8012793,HS 49930,HS-49930,HS49930,PS1024295,EAP1024295,FIX1024295,FRG1024295,PS17220897,EAP17220897,FIX17220897,FRG17220897,PS413148,EAP413148,FIX413148,FRG413148,PS413456,EAP413456,FIX413456,FRG413456,PS419456,EAP419456,FIX419456,FRG419456,PS419461,EAP419461,FIX419461,FRG419461,PS419465,EAP419465,FIX419465,FRG419465,PS431066,EAP431066,FIX431066,FRG431066,PS432403,EAP432403,FIX432403,FRG432403,PS443784,EAP443784,FIX443784,FRG443784,PS453366,EAP453366,FIX453366,FRG453366,PS475602,EAP475602,FIX475602,FRG475602,PS495159,EAP495159,FIX495159,FRG495159,PS495160,EAP495160,FIX495160,FRG495160,PS620427,EAP620427,FIX620427,FRG620427,","PS460519,EAP460519,FIX460519,,FRG460519,AP2143343",0,0
